,012330,현대모비스,"220,000","-2,500","-1.1","222,500","227,500","216,000","435,783","96,725,124,000","20,912,032,680,000","1.09","95,054,694"
,012340,뉴인텍,"1,590","-25","-1.6","1,620","1,625","1,580","288,734","462,675,695","47,770,758,180","0.00","30,044,502"
,012450,한화에어로스페이스,"25,100","-300","-1.2","25,350","25,450","25,000","253,200","6,362,709,150","1,270,813,000,000","0.07","50,630,000"
,012510,더존비즈온,"101,500","-1,000","-1.0","102,000","102,500","101,000","51,078","5,196,774,500","3,011,779,050,000","0.16","29,672,700"
,012600,청호컴넷,"5,200","695","15.4","4,740","5,290","4,735","466,447","2,319,540,455","44,597,025,200","0.00","8,576,351"
,012610,경인양행,"8,970","-240","-2.6","9,330","9,340","8,930","1,307,036","11,928,030,970","369,531,394,050","0.02","41,196,365"
,012620,원일특강,"8,970","0","0.0","8,970","9,030","8,890","1,573","14,108,750","39,468,000,000","0.00","4,400,000"
,012630,HDC,"11,350","-150","-1.3","11,400","11,650","11,250","377,743","4,311,989,150","678,068,533,350","0.04","59,741,721"
,012690,모나리자,"5,980","-20","-0.3","6,000","6,060","5,950","249,838","1,499,986,700","218,696,104,900","0.01","36,571,255"
,012700,리드코프,"7,000","-230","-3.2","7,230","7,230","6,920","434,019","3,060,975,240","185,122,945,000","0.01","26,446,135"
,012750,에스원,"91,100","-1,900","-2.0","92,200","93,200","90,800","26,624","2,454,448,000","3,461,725,115,800","0.18","37,999,178"
,012790,신일제약,"29,550","-1,000","-3.3","30,650","30,850","29,250","630,405","18,754,618,100","322,154,100,000","0.02","10,902,000"
,012800,대창,"1,195","-5","-0.4","1,210","1,215","1,190","526,374","632,463,540","108,912,896,305","0.01","91,140,499"
,012860,모베이스전자,"1,650","-30","-1.8","1,680","1,745","1,635","3,768,797","6,358,122,575","85,800,000,000","0.00","52,000,000"
,013000,세우글로벌,"1,885","45","2.4","1,840","1,910","1,820","432,043","806,841,000","54,108,983,435","0.00","28,705,031"
,013030,하이록코리아,"13,400","-750","-5.3","14,250","14,250","13,400","118,110","1,627,431,750","182,417,308,800","0.01","13,613,232"
,013120,동원개발,"3,610","-45","-1.2","3,650","3,660","3,595","125,228","453,199,115","327,817,241,000","0.02","90,808,100"
,013310,아진산업,"2,670","-35","-1.3","2,730","2,730","2,670","356,966","961,544,620","97,741,816,740","0.01","36,607,422"
,013360,일성건설,"957","-8","-0.8","970","974","952","68,911","66,055,761","51,701,810,160","0.00","54,024,880"
,013520,화승알앤에이,"1,725","-10","-0.6","1,750","1,775","1,725","100,313","175,035,575","111,368,087,250","0.01","64,561,210"
,013570,디와이,"3,985","-20","-0.5","4,000","4,030","3,980","51,211","204,488,660","104,883,737,505","0.01","26,319,633"
,013580,계룡건설,"27,450","750","2.8","26,700","29,350","26,500","701,387","19,899,721,050","245,153,397,150","0.01","8,930,907"
,013700,까뮤이앤씨,"1,315","10","0.8","1,310","1,335","1,300","948,698","1,250,476,130","59,375,248,200","0.00","45,152,280"
,013720,청보산업,"4,275","5","0.1","4,210","4,345","4,200","80,232","343,152,610","34,964,246,025","0.00","8,178,771"
,013810,스페코,"5,660","-50","-0.9","5,720","5,740","5,650","374,996","2,138,610,130","82,949,960,200","0.00","14,655,470"
,013870,지엠비코리아,"4,890","35","0.7","4,895","4,955","4,850","115,593","566,403,995","93,263,449,200","0.00","19,072,280"
,013890,지누스,"81,500","300","0.4","82,000","82,100","81,000","25,080","2,043,740,900","1,174,150,043,500","0.06","14,406,749"
,013990,아가방컴퍼니,"2,890","-35","-1.2","2,925","2,950","2,880","80,650","234,585,690","95,044,979,040","0.00","32,887,536"
,014100,메디앙스,"4,195","0","0.0","0","0","0","0","0","49,501,000,000","0.00","11,800,000"
,014130,한익스프레스,"4,850","-40","-0.8","4,910","4,960","4,830","35,127","171,813,105","58,200,000,000","0.00","12,000,000"
,014160,대영포장,"1,085","15","1.4","1,065","1,095","1,065","1,271,948","1,376,178,595","117,608,085,665","0.01","108,394,549"
,014190,원익큐브,"1,610","-10","-0.6","1,615","1,640","1,600","145,262","234,390,320","56,993,848,660","0.00","35,399,906"
,014200,광림,"1,715","-10","-0.6","1,740","1,770","1,705","479,750","831,661,105","90,761,631,310","0.00","52,922,234"
,014280,금강공업,"3,515","-30","-0.8","3,620","3,620","3,515","54,432","193,014,640","91,950,828,795","0.00","26,159,553"
,014285,금강공업우,"11,750","-100","-0.8","11,850","12,200","11,600","14,397","170,539,000","6,931,031,250","0.00","589,875"
,014440,영보화학,"4,300","-35","-0.8","4,330","4,450","4,270","266,176","1,162,891,955","86,000,000,000","0.00","20,000,000"
,014470,부방,"2,145","5","0.2","2,145","2,185","2,130","104,292","225,084,370","128,812,097,700","0.01","60,052,260"
,014530,극동유화,"3,115","5","0.2","3,110","3,140","3,105","68,339","213,308,200","108,618,243,300","0.01","34,869,420"
,014570,고려제약,"11,700","-250","-2.1","11,950","12,050","11,500","209,109","2,468,629,000","128,700,000,000","0.01","11,000,000"
,014580,태경비케이,"3,910","-15","-0.4","3,930","3,985","3,885","323,649","1,274,412,775","107,849,921,000","0.01","27,583,100"
,014620,성광벤드,"7,500","-180","-2.3","7,700","7,740","7,500","143,555","1,086,527,180","214,500,000,000","0.01","28,600,000"
,014680,한솔케미칼,"172,000","9,000","5.5","165,500","179,000","163,500","137,798","23,928,298,500","1,942,773,540,000","0.10","11,295,195"
,014710,사조씨푸드,"3,800","5","0.1","3,805","3,860","3,795","37,065","141,523,225","65,430,463,400","0.00","17,218,543"
,014790,한라,"3,875","-5","-0.1","3,880","3,885","3,800","171,145","656,945,565","150,640,400,250","0.01","38,874,942"
,014820,동원시스템즈,"22,150","-500","-2.2","22,700","23,000","22,100","27,038","609,372,900","567,450,018,650","0.03","25,618,511"
,014825,동원시스템즈우,"31,550","-950","-2.9","32,700","32,700","31,500","815","25,983,450","8,372,044,900","0.00","265,358"
,014830,유니드,"49,100","300","0.6","48,600","50,300","48,400","32,125","1,593,046,500","436,491,291,300","0.02","8,889,843"
,014910,성문전자,"1,615","-10","-0.6","1,645","1,655","1,605","180,768","294,116,915","31,471,274,055","0.00","19,486,857"
,014915,성문전자우,"11,600","150","1.3","11,450","11,850","11,350","9,385","108,849,300","6,960,000,000","0.00","600,000"
,014940,오리엔탈정공,"1,375","5","0.4","1,365","1,400","1,350","375,463","514,056,695","62,663,783,875","0.00","45,573,661"
,014970,삼륭물산,"9,040","60","0.7","9,030","9,060","8,800","110,967","990,000,620","136,730,000,000","0.01","15,125,000"
,014990,인디에프,"1,985","-40","-2.0","2,025","2,035","1,980","375,066","750,122,920","116,981,995,075","0.01","58,932,995"
,015020,이스타코,"777","0","0.0","777","779","763","96,391","74,444,262","33,295,693,200","0.00","42,851,600"
,015230,대창단조,"27,050","200","0.7","27,150","27,900","26,850","9,581","262,768,750","77,287,882,150","0.00","2,857,223"
,015260,에이엔피,"180","1","0.6","179","182","176","304,373","54,600,238","14,901,276,240","0.00","82,784,868"
,015350,부산가스,"36,350","-150","-0.4","36,500","36,550","36,200","1,625","59,197,200","399,850,000,000","0.02","11,000,000"
,015360,예스코홀딩스,"34,150","-100","-0.3","34,150","34,250","34,150","517","17,684,250","204,900,000,000","0.01","6,000,000"
,015540,쎌마테라퓨틱스,"8,500","10","0.1","8,470","8,620","8,400","116,055","985,645,330","95,853,675,500","0.01","11,276,903"
,015590,큐로,"616","-8","-1.3","627","631","615","725,126","450,072,135","139,962,369,008","0.01","227,211,638"
,015710,코콤,"6,510","120","1.9","6,460","6,770","6,300","640,828","4,207,983,690","114,123,555,000","0.01","17,530,500"
,015750,성우하이텍,"3,120","-90","-2.8","3,230","3,275","3,080","1,031,540","3,284,331,275","249,600,000,000","0.01","80,000,000"
,015760,한국전력,"19,600","250","1.3","19,600","19,950","19,500","2,605,071","51,277,168,400","12,582,495,909,200","0.66","641,964,077"
,015860,일진홀딩스,"4,920","-130","-2.6","5,070","5,080","4,905","199,745","992,404,690","242,789,616,360","0.01","49,347,483"
,015890,태경산업,"4,895","0","0.0","4,920","4,930","4,895","20,140","98,820,835","143,074,731,250","0.01","29,228,750"
,016090,대현,"1,805","-10","-0.6","1,810","1,830","1,800","100,027","181,172,700","79,929,569,550","0.00","44,282,310"
,016100,리더스코스메틱,"4,040","110","2.8","3,985","4,100","3,930","69,173","279,889,760","73,477,152,560","0.00","18,187,414"
,016250,이테크건설,"78,000","-1,900","-2.4","79,900","80,700","77,800","5,274","416,959,000","218,400,000,000","0.01","2,800,000"
,016360,삼성증권,"30,800","-250","-0.8","31,550","31,750","30,600","541,858","16,891,215,800","2,750,440,000,000","0.14","89,300,000"
,016380,KG동부제철,"12,550","0","0.0","12,900","12,900","12,350","32,961","413,845,100","1,255,111,657,350","0.07","100,008,897"
,016385,KG동부제철우,"102,000","-1,000","-1.0","102,000","102,500","101,500","863","88,098,000","5,445,270,000","0.00","53,385"
,016450,한세예스24홀딩스,"3,990","0","0.0","3,990","4,015","3,965","18,198","72,558,255","159,600,000,000","0.01","40,000,000"
,016580,환인제약,"16,200","-700","-4.1","16,900","16,900","16,050","144,291","2,352,630,750","301,321,134,000","0.02","18,600,070"
,016590,신대양제지,"56,800","-400","-0.7","57,600","57,600","56,800","6,666","380,123,000","228,891,617,600","0.01","4,029,782"
,016600,큐캐피탈,"576","-7","-1.2","589","589","575","246,366","142,810,086","96,711,507,648","0.01","167,901,923"
,016610,DB금융투자,"3,825","-25","-0.6","3,880","3,900","3,750","169,691","646,690,425","162,357,437,925","0.01","42,446,389"
,016670,포비스티앤씨,"995","7","0.7","1,050","1,055","993","6,060,652","6,153,833,694","86,126,597,030","0.00","86,559,394"
,016710,대성홀딩스,"13,950","-200","-1.4","14,000","14,000","13,900","38,049","531,777,900","224,447,953,050","0.01","16,089,459"
,016740,두올,"3,695","35","1.0","3,660","3,780","3,570","404,474","1,491,150,245","100,011,382,600","0.01","27,066,680"
,016790,현대사료,"16,250","-250","-1.5","16,500","16,850","16,100","130,347","2,141,574,600","99,945,397,500","0.01","6,150,486"
,016800,퍼시스,"28,550","100","0.4","28,500","28,650","28,500","1,142","32,662,950","328,325,000,000","0.02","11,500,000"
,016880,웅진,"1,080","-5","-0.5","1,090","1,095","1,075","89,952","97,427,430","85,728,596,400","0.00","79,378,330"
,016920,카스,"2,045","-20","-1.0","2,080","2,170","2,010","2,564,033","5,393,803,670","46,621,173,800","0.00","22,797,640"
,017000,신원종합개발,"4,835","175","3.8","4,605","5,300","4,605","849,308","4,232,722,050","48,678,910,545","0.00","10,068,027"
,017040,광명전기,"1,885","-15","-0.8","1,905","1,910","1,880","79,606","150,511,550","81,691,404,275","0.00","43,337,615"
,017180,명문제약,"6,570","180","2.8","6,720","6,960","6,520","9,362,088","63,361,618,880","223,074,192,780","0.01","33,953,454"
,017250,인터엠,"1,765","-20","-1.1","1,785","1,785","1,760","21,270","37,615,055","37,145,249,255","0.00","21,045,467"
,017370,우신시스템,"2,900","-15","-0.5","2,915","2,930","2,885","24,779","71,931,115","53,110,756,600","0.00","18,314,054"
,017390,서울가스,"67,000","1,200","1.8","65,800","67,300","65,800","279","18,575,000","335,000,000,000","0.02","5,000,000"
,017480,삼현철강,"3,615","-30","-0.8","3,650","3,660","3,600","24,852","89,810,810","56,765,947,350","0.00","15,702,890"
,017510,세명전기,"3,940","-50","-1.2","4,000","4,010","3,925","22,248","87,914,145","60,069,240,000","0.00","15,246,000"
,017550,수산중공업,"1,715","65","3.9","1,665","1,780","1,655","2,808,929","4,835,408,640","92,584,554,545","0.00","53,985,163"
,017650,대림제지,"6,790","0","0.0","6,780","6,810","6,750","21,709","146,798,970","61,110,000,000","0.00","9,000,000"
,017670,SK텔레콤,"225,000","4,500","2.0","223,500","227,000","219,000","468,508","104,501,595,500","18,167,784,975,000","0.95","80,745,711"
,017800,현대엘리베이,"46,200","-550","-1.2","46,900","47,050","46,150","143,562","6,680,964,100","1,771,816,246,200","0.09","38,351,001"
,017810,풀무원,"21,200","1,400","7.1","20,100","21,950","19,950","408,363","8,538,214,150","807,528,140,000","0.04","38,090,950"
,017890,한국알콜,"19,100","-700","-3.5","19,700","19,700","18,950","834,941","16,087,153,500","412,670,016,000","0.02","21,605,760"
,017900,광전자,"2,300","-10","-0.4","2,325","2,345","2,285","278,603","646,608,465","133,270,654,900","0.01","57,943,763"
,017940,E1,"38,000","-300","-0.8","38,250","38,700","38,000","6,404","245,006,900","260,680,000,000","0.01","6,860,000"
,017960,한국카본,"8,250","-210","-2.5","8,460","8,490","8,220","376,886","3,138,488,970","362,676,245,250","0.02","43,960,757"
,018000,유니슨,"2,045","-45","-2.2","2,100","2,105","2,035","1,893,431","3,908,699,000","222,849,373,955","0.01","108,972,799"
,018120,진로발효,"30,500","-150","-0.5","31,050","31,050","30,500","1,949","59,576,050","201,944,160,000","0.01","6,621,120"
,018250,애경산업,"22,500","50","0.2","22,550","23,050","22,350","87,849","1,997,740,150","594,223,537,500","0.03","26,409,935"
,018260,삼성에스디에스,"167,000","-2,500","-1.5","170,000","170,500","166,500","103,601","17,406,529,500","12,922,092,600,000","0.68","77,377,800"
,018290,브이티지엠피,"8,930","180","2.1","8,800","9,000","8,720","421,498","3,742,175,780","303,638,583,330","0.02","34,002,081"
,018310,삼목에스폼,"7,810","-80","-1.0","7,820","7,950","7,690","5,879","45,702,150","114,807,000,000","0.01","14,700,000"
,018470,조일알미늄,"601","0","0.0","600","605","597","108,907","65,400,397","42,163,488,555","0.00","70,155,555"
,018500,동원금속,"682","6","0.9","676","692","673","144,130","98,408,551","31,886,864,306","0.00","46,754,933"
,018620,우진비앤지,"3,740","-55","-1.4","3,810","3,885","3,725","1,129,944","4,291,877,470","99,177,439,680","0.01","26,518,032"
,018670,SK가스,"92,200","-1,100","-1.2","93,300","93,600","91,300","14,070","1,297,347,700","851,028,496,800","0.04","9,230,244"
,018680,서울제약,"10,650","-400","-3.6","11,000","11,150","10,550","123,549","1,330,636,750","90,370,564,350","0.00","8,485,499"
,018700,바른손,"2,820","45","1.6","2,775","2,850","2,770","237,515","665,939,700","83,109,593,340","0.00","29,471,487"
,018880,한온시스템,"10,200","-50","-0.5","10,400","10,450","10,150","699,932","7,191,565,450","5,444,760,000,000","0.28","533,800,000"
,019010,베뉴지,"1,705","35","2.1","1,900","1,945","1,705","8,276,216","15,293,728,860","82,181,000,000","0.00","48,200,000"
,019170,신풍제약,"74,900","-2,500","-3.2","77,000","77,000","73,800","1,149,691","86,526,713,400","3,968,575,751,000","0.21","52,984,990"
,019175,신풍제약우,"170,000","-14,000","-7.6","180,000","181,000","165,000","144,822","24,718,271,000","374,000,000,000","0.02","2,200,000"
,019180,티에이치엔,"2,590","-40","-1.5","2,610","2,665","2,585","89,295","233,833,105","46,620,000,000","0.00","18,000,000"
,019210,와이지-원,"4,650","-45","-1.0","4,700","4,760","4,620","103,652","485,460,570","142,168,258,350","0.01","30,573,819"
,019440,세아특수강,"10,800","50","0.5","10,700","10,850","10,700","1,895","20,384,400","92,556,000,000","0.00","8,570,000"
,019490,하이트론,"3,005","-45","-1.5","3,050","3,050","2,960","40,415","121,168,975","16,619,858,675","0.00","5,530,735"
,019540,일지테크,"3,790","-50","-1.3","3,855","3,855","3,740","321,084","1,214,555,985","51,216,165,000","0.00","13,513,500"
,019550,SBI인베스트먼트,"775","7","0.9","775","789","768","1,144,281","892,635,711","125,601,595,625","0.01","162,066,575"
,019570,리더스 기술투자,"458","1","0.2","457","469","452","35,220","16,175,089","35,556,591,840","0.00","77,634,480"
,019590,엠벤처투자,"910","-2","-0.2","918","929","901","174,153","158,398,473","54,729,383,800","0.00","60,142,180"
,019660,글로본,"3,390","125","3.8","3,270","3,555","3,270","233,265","805,174,540","98,591,831,040","0.01","29,083,136"
,019680,대교,"3,995","-5","-0.1","3,985","4,020","3,985","22,307","89,253,225","338,387,885,750","0.02","84,702,850"
,019685,대교우B,"2,555","-10","-0.4","2,540","2,595","2,530","23,454","59,916,470","49,635,959,450","0.00","19,426,990"
,019770,서연탑메탈,"3,445","795","30.0","2,905","3,445","2,825","3,656,088","12,028,798,260","40,134,250,000","0.00","11,650,000"
,019990,에너토크,"3,680","20","0.6","3,665","3,750","3,610","49,457","180,658,055","35,902,403,840","0.00","9,756,088"
,020000,한섬,"30,500","-800","-2.6","31,200","31,350","30,400","48,438","1,492,321,150","751,215,000,000","0.04","24,630,000"
,020120,키다리스튜디오,"8,690","-40","-0.5","8,730","8,900","8,680","65,734","577,375,220","147,862,479,050","0.01","17,015,245"
,020150,일진머티리얼즈,"55,500","200","0.4","55,800","57,900","55,400","1,192,962","67,428,891,000","2,559,151,342,500","0.13","46,110,835"
,020180,대신정보통신,"1,195","45","3.9","1,160","1,210","1,155","618,476","733,824,915","45,922,553,425","0.00","38,428,915"
,020400,대동금속,"8,470","-20","-0.2","8,500","8,640","8,470","3,460","29,504,530","22,087,312,170","0.00","2,607,711"
,020560,아시아나항공,"4,270","180","4.4","4,220","4,480","4,150","9,716,810","41,325,204,175","953,214,705,380","0.05","223,235,294"
,020710,시공테크,"5,110","10","0.2","5,100","5,180","5,090","16,767","86,017,780","102,445,126,700","0.01","20,047,970"
,020760,일진디스플,"3,130","-95","-3.0","3,210","3,270","3,100","217,777","685,169,330","88,624,197,200","0.00","28,314,440"
,021040,대호피앤씨,"708","-2","-0.3","707","714","705","77,881","55,087,503","51,763,880,808","0.00","73,112,826"
,021045,대호피앤씨우,"1,565","25","1.6","1,555","1,580","1,540","71,854","112,118,355","6,639,459,290","0.00","4,242,466"
,021050,서원,"3,305","-185","-5.3","3,490","3,510","3,285","3,178,081","10,596,888,030","156,903,519,950","0.01","47,474,590"
,021080,에이티넘인베스트,"2,190","-15","-0.7","2,205","2,235","2,155","847,097","1,855,334,090","105,120,000,000","0.01","48,000,000"
,021240,코웨이,"78,300","-1,200","-1.5","79,200","79,900","78,100","134,552","10,626,926,000","5,778,510,167,700","0.30","73,799,619"
,021320,KCC건설,"7,530","20","0.3","7,530","7,750","7,530","54,515","415,494,040","161,142,000,000","0.01","21,400,000"
,021650,한국큐빅,"3,075","-25","-0.8","3,140","3,155","3,050","272,533","847,313,615","50,277,981,225","0.00","16,350,563"
,021820,세원정공,"8,090","0","0.0","0","0","0","0","0","80,900,000,000","0.00","10,000,000"
,021880,메이슨캐피탈,"285","-6","-2.1","297","297","277","330,068","93,819,926","28,267,556,280","0.00","99,184,408"
,022100,포스코 ICT,"4,395","-95","-2.1","4,545","4,550","4,390","310,519","1,382,029,250","668,192,633,955","0.03","152,034,729"
,022220,정산애강,"1,990","5","0.2","1,990","2,025","1,940","663,828","1,317,557,745","103,071,212,210","0.01","51,794,579"
,023000,삼원강재,"2,285","0","0.0","2,310","2,315","2,245","55,892","127,727,800","91,400,000,000","0.00","40,000,000"
,023150,MH에탄올,"8,390","-240","-2.8","8,590","8,650","8,340","174,985","1,479,005,930","61,905,833,140","0.00","7,378,526"
,023160,태광,"7,370","-210","-2.8","7,610","7,630","7,350","109,657","817,257,630","195,305,000,000","0.01","26,500,000"
,023350,한국종합기술,"3,960","-40","-1.0","3,960","4,040","3,960","18,808","74,863,160","43,362,000,000","0.00","10,950,000"
,023410,유진기업,"4,165","-45","-1.1","4,225","4,270","4,160","509,390","2,149,500,805","321,999,744,395","0.02","77,310,863"
,023440,제일제강,"1,700","-5","-0.3","1,720","1,720","1,690","18,779","31,874,170","50,137,068,100","0.00","29,492,393"
,023450,동남합성,"33,400","750","2.3","35,400","35,400","32,650","1,773","61,203,450","120,574,000,000","0.01","3,610,000"
,023460,CNH,"1,525","35","2.4","1,495","1,540","1,495","74,447","113,098,645","56,730,000,000","0.00","37,200,000"
,023530,롯데쇼핑,"78,000","-900","-1.1","78,400","79,100","77,500","76,468","5,975,780,300","2,206,522,890,000","0.12","28,288,755"
,023590,다우기술,"21,000","-350","-1.6","21,400","21,600","20,900","113,040","2,396,971,200","942,198,957,000","0.05","44,866,617"
,023600,삼보판지,"7,900","50","0.6","7,900","7,930","7,800","43,016","338,266,620","127,743,000,000","0.01","16,170,000"
,023760,한국캐피탈,"525","-3","-0.6","529","531","521","120,603","63,422,645","165,695,027,400","0.01","315,609,576"
,023770,플레이위드,"11,250","100","0.9","11,100","11,600","11,050","78,330","886,406,500","97,273,878,750","0.01","8,646,567"
,023790,동일철강,"3,260","-45","-1.4","3,305","3,305","3,250","7,300","23,861,890","23,944,977,100","0.00","7,345,085"
,023800,인지컨트롤스,"5,160","50","1.0","5,140","5,220","5,100","83,132","429,923,660","78,226,260,480","0.00","15,160,128"
,023810,인팩,"4,545","-40","-0.9","4,600","4,600","4,515","4,456","20,255,460","45,450,000,000","0.00","10,000,000"
,023890,한국아트라스비엑스,"45,500","-100","-0.2","45,600","45,800","45,400","495","22,608,500","416,325,000,000","0.02","9,150,000"
,023900,풍국주정,"23,700","100","0.4","23,650","24,050","23,600","100,400","2,390,302,550","298,620,000,000","0.02","12,600,000"
,023910,대한약품,"31,250","-350","-1.1","31,650","31,950","30,500","18,644","584,023,850","187,500,000,000","0.01","6,000,000"
,023960,에쓰씨엔지니어링,"1,200","0","0.0","1,200","1,220","1,180","33,147","39,693,755","30,019,904,400","0.00","25,016,587"
,024060,흥구석유,"6,730","-120","-1.8","6,850","6,870","6,700","108,473","732,479,980","100,950,000,000","0.01","15,000,000"
,024070,WISCOM,"2,290","5","0.2","2,275","2,325","2,275","22,915","52,516,365","35,097,543,020","0.00","15,326,438"
,024090,디씨엠,"10,950","50","0.5","10,950","11,000","10,850","3,771","41,176,400","128,115,000,000","0.01","11,700,000"
,024110,기업은행,"8,190","-100","-1.2","8,320","8,330","8,180","1,153,443","9,485,641,650","5,540,302,191,060","0.29","676,471,574"
,024120,KB오토시스,"6,520","80","1.2","6,450","6,580","6,450","12,872","83,546,060","74,980,000,000","0.00","11,500,000"
,024720,한국콜마홀딩스,"32,100","3,050","10.5","30,400","33,050","30,250","890,985","28,324,706,850","575,840,808,600","0.03","17,938,966"
,024740,한일단조,"1,915","5","0.3","1,915","1,940","1,900","473,713","909,930,900","57,241,893,120","0.00","29,891,328"
,024800,유성티엔에스,"2,220","-30","-1.3","2,250","2,270","2,210","58,121","129,880,820","60,414,147,600","0.00","27,213,580"
,024810,이화전기,"145","-2","-1.4","147","148","145","3,376,405","492,086,793","104,155,244,640","0.01","718,312,032"
,024830,세원물산,"6,280","0","0.0","0","0","0","0","0","52,438,000,000","0.00","8,350,000"
,024840,KBI메탈,"1,280","5","0.4","1,275","1,295","1,270","70,850","90,542,950","42,177,085,440","0.00","32,950,848"
,024850,피에스엠씨,"831","-11","-1.3","842","842","830","34,795","29,069,498","33,253,730,613","0.00","40,016,523"
,024880,케이피에프,"4,120","-45","-1.1","4,130","4,185","4,090","28,886","119,312,180","71,891,350,840","0.00","17,449,357"
,024890,대원화성,"1,805","-15","-0.8","1,840","1,840","1,800","56,738","102,904,770","74,454,719,360","0.00","41,249,152"
,024900,덕양산업,"1,545","5","0.3","1,580","1,590","1,530","366,851","572,917,125","50,312,894,100","0.00","32,564,980"
,024910,경창산업,"1,010","0","0.0","1,010","1,030","1,000","38,921","39,287,360","36,177,195,050","0.00","35,819,005"
,024940,PN풍년,"3,455","-55","-1.6","3,510","3,540","3,380","97,415","333,848,155","34,550,000,000","0.00","10,000,000"
,024950,삼천리자전거,"12,550","-100","-0.8","12,850","12,850","12,150","504,972","6,300,804,850","166,583,391,350","0.01","13,273,577"
,025000,KPX케미칼,"45,200","-100","-0.2","45,300","45,500","44,950","1,757","79,389,900","218,768,000,000","0.01","4,840,000"
,025320,시노펙스,"6,310","150","2.4","6,110","6,450","6,080","14,739,722","92,809,576,530","457,860,717,680","0.02","72,561,128"
,025440,대성엘텍,"667","-15","-2.2","684","685","664","318,737","214,396,153","66,474,115,781","0.00","99,661,343"
,025530,SJM홀딩스,"2,540","-10","-0.4","2,550","2,620","2,530","6,901","17,643,905","37,932,380,320","0.00","14,934,008"
,025540,한국단자,"38,550","-750","-1.9","39,700","39,700","38,450","23,377","906,961,550","401,498,250,000","0.02","10,415,000"
,025550,한국선재,"3,070","35","1.2","3,045","3,105","3,010","162,972","499,262,375","75,283,319,780","0.00","24,522,254"
,025560,미래산업,"3,175","-35","-1.1","3,215","3,215","3,165","101,079","322,367,845","53,544,368,400","0.00","16,864,368"
,025620,제이준코스메틱,"2,925","0","0.0","2,915","2,985","2,905","289,040","849,763,835","106,477,464,600","0.01","36,402,552"
,025750,한솔홈데코,"1,125","0","0.0","1,130","1,140","1,120","459,265","517,354,495","90,635,792,625","0.00","80,565,149"
,025770,한국정보통신,"9,430","0","0.0","9,530","9,600","9,400","60,142","571,030,790","353,099,475,530","0.02","37,444,271"
,025820,이구산업,"1,550","-15","-1.0","1,580","1,590","1,550","82,273","129,141,365","51,835,100,000","0.00","33,442,000"
,025860,남해화학,"8,510","30","0.4","8,600","8,840","8,310","845,970","7,234,163,560","422,766,953,930","0.02","49,678,843"
,025870,신라에스지,"9,390","-90","-1.0","9,500","9,600","9,370","57,709","548,606,620","37,560,000,000","0.00","4,000,000"
,025880,케이씨피드,"1,930","-10","-0.5","1,940","1,965","1,930","28,042","54,441,675","32,261,605,940","0.00","16,715,858"
,025890,한국주강,"1,425","25","1.8","1,400","1,430","1,400","6,778","9,554,195","16,115,694,075","0.00","11,309,259"
,025900,동화기업,"50,400","450","0.9","50,400","52,100","50,100","237,495","12,120,039,100","1,017,998,452,800","0.05","20,198,382"
,025950,동신건설,"14,950","2,350","18.6","12,900","15,800","12,800","2,063,172","30,086,397,500","125,580,000,000","0.01","8,400,000"
,025980,아난티,"10,400","-250","-2.4","10,650","10,700","10,350","1,770,182","18,548,566,700","885,859,384,800","0.05","85,178,787"
,026040,제이에스티나,"2,265","-20","-0.9","2,305","2,310","2,255","28,172","64,199,660","37,381,084,350","0.00","16,503,790"
,026150,특수건설,"6,770","-130","-1.9","6,930","6,940","6,740","218,606","1,492,710,000","105,786,165,020","0.01","15,625,726"
,026890,디피씨,"20,050","100","0.5","19,750","20,450","19,750","2,360,887","47,312,075,100","835,647,408,750","0.04","41,678,175"
,026910,광진실업,"3,130","-40","-1.3","3,170","3,205","3,080","22,014","68,864,855","20,048,917,650","0.00","6,405,405"
,026940,부국철강,"5,520","50","0.9","5,510","5,570","5,300","433,687","2,354,450,400","110,400,000,000","0.01","20,000,000"
,026960,동서,"20,950","-300","-1.4","21,250","21,350","20,800","55,052","1,157,137,650","2,088,715,000,000","0.11","99,700,000"
,027040,서울전자통신,"782","3","0.4","775","785","775","145,202","113,118,434","54,418,478,354","0.00","69,588,847"
,027050,코리아나,"5,310","130","2.5","5,200","5,400","5,200","1,687,243","8,984,546,300","212,400,000,000","0.01","40,000,000"
,027360,아주IB투자,"1,360","-15","-1.1","1,370","1,375","1,355","298,146","406,822,170","161,451,108,000","0.01","118,714,050"
,027410,BGF,"4,275","-40","-0.9","4,340","4,340","4,255","55,913","239,926,530","409,189,281,525","0.02","95,716,791"
,027580,상보,"1,045","-30","-2.8","1,090","1,090","1,040","533,796","565,803,575","48,799,406,865","0.00","46,697,997"
,027710,팜스토리,"1,215","-20","-1.6","1,225","1,260","1,205","1,148,173","1,415,454,235","135,371,169,000","0.01","111,416,600"
,027740,마니커,"769","-4","-0.5","775","775","764","1,162,627","894,387,603","121,865,424,786","0.01","158,472,594"
,027830,대성창투,"1,850","-30","-1.6","1,895","1,900","1,845","268,635","501,875,775","74,000,000,000","0.00","40,000,000"
,027970,세하,"1,570","-20","-1.3","1,590","1,600","1,560","95,901","150,918,585","46,413,905,290","0.00","29,562,997"
,028040,미래SCI,"279","0","0.0","0","0","0","0","0","12,549,281,058","0.00","44,979,502"
